fecha,precio
2014.2356164383561,482.6
2014.2383561643835,477.1
2014.2410958904109,446.9
2014.2438356164384,444.7
2014.2465753424658,463.5
2014.2493150684932,424.4
2014.2520547945205,436.3
2014.2547945205479,444.4
2014.2575342465752,456.6
2014.2602739726028,455.7
2014.2630136986302,462.4
2014.2657534246575,466.6
2014.268493150685,457.3
2014.2712328767122,384.6
2014.2739726027398,435.1
2014.2767123287672,437.6
2014.2794520547945,427.6
2014.282191780822,478.4
2014.2849315068493,526.4
2014.2876712328766,537.0
2014.2904109589042,502.0
2014.2931506849316,485.5
2014.295890410959,506.0
2014.2986301369863,498.5
2014.3013698630136,495.2
2014.304109589041,487.9
2014.3068493150686,487.3
2014.309589041096,500.3
2014.3123287671233,464.5
2014.3150684931506,457.9
2014.3179223744291,443.2
2014.3206621004567,441.9
2014.323401826484,446.1
2014.3261415525114,445.6
2014.3288812785388,460.1
2014.3316210045662,453.7
2014.3343607305935,438.6
2014.337100456621,436.0
2014.3398401826485,430.9
2014.3425799086758,432.2
2014.3453196347032,446.5
2014.3480593607305,441.1
2014.350799086758,445.5
2014.3535388127855,451.9
2014.3562785388128,433.2
2014.3590182648402,438.2
2014.3617579908675,433.9
2014.364497716895,442.6
2014.3672374429225,448.1
2014.3699771689498,453.6
2014.3727168949772,452.8
2014.3754566210046,450.1
2014.378196347032,443.9
2014.3809360730593,484.6
2014.3836757990869,488.8
2014.3864155251142,515.4
2014.3891552511416,518.1
2014.391894977169,520.5
2014.3946347031963,570.4
2014.3973744292236,582.0
2014.4001141552512,570.1
2014.4028538812786,570.8
2014.405593607306,564.4
2014.4083333333333,612.3
2014.4110730593607,627.9
2014.413812785388,649.8
2014.4165525114156,655.5
2014.419292237443,669.4
2014.4220319634703,638.9
2014.4247716894977,660.2
2014.427511415525,650.4
2014.4302511415526,651.7
2014.43299086758,651.0
2014.4357305936073,644.3
2014.4384703196347,655.6
2014.441210045662,643.0
2014.4439497716894,597.1
2014.446689497717,610.3
2014.4494292237443,583.4
2014.4521689497717,582.3
2014.454908675799,599.1
2014.4576484018264,605.1
2014.4603881278538,606.2
2014.4631278538814,600.2
2014.4658675799087,590.8
2014.468607305936,597.0
2014.4713470319634,603.6
2014.4740867579908,591.2
2014.4768264840184,588.8
2014.4795662100457,568.5
2014.482305936073,582.7
2014.4850456621004,602.2
2014.4877853881278,597.6
2014.4905251141552,601.1
2014.4932648401827,635.1
2014.49600456621,643.2
2014.4987442922375,645.7
2014.5014840182648,638.0
2014.5042237442922,624.0
2014.5069634703195,623.0
2014.5097031963471,626.7
2014.5124429223745,613.6
2014.5151826484018,615.3
2014.5179223744292,623.0
2014.5206621004565,618.4
2014.523401826484,632.9
2014.5261415525115,635.9
2014.5288812785388,628.0
2014.5316210045662,618.3
2014.5343607305936,619.6
2014.537100456621,614.8
2014.5398401826485,626.6
2014.5425799086759,627.5
2014.5453196347032,627.0
2014.5480593607306,621.0
2014.550799086758,625.1
2014.5535388127853,622.5
2014.5562785388129,621.7
2014.5590182648402,601.9
2014.5617579908676,600.5
2014.564497716895,596.0
2014.5672374429223,595.0
2014.5699771689497,587.9
2014.5727168949772,585.8
2014.5754566210046,564.6
2014.578196347032,589.5
2014.5809360730593,598.8
2014.5836757990867,591.7
2014.5864155251143,588.9
2014.5891552511416,592.8
2014.591894977169,588.8
2014.5946347031963,589.8
2014.5973744292237,592.8
2014.600114155251,595.8
2014.6028538812786,589.5
2014.605593607306,592.1
2014.6083333333333,575.9
2014.6110730593607,567.7
2014.613812785388,542.1
2014.6165525114154,504.8
2014.619292237443,496.5
2014.6220319634704,522.0
2014.6247716894977,485.5
2014.627511415525,462.2
2014.6302511415524,485.1
2014.63299086758,516.8
2014.6357305936074,517.9
2014.6384703196347,516.1
2014.641210045662,497.7
2014.6439497716894,509.7
2014.6466894977168,502.9
2014.6494292237444,512.6
2014.6521689497717,515.2
2014.654908675799,510.8
2014.6576484018265,512.6
2014.6603881278538,506.0
2014.6631278538812,481.8
2014.6658675799088,477.2
2014.6686073059361,478.9
2014.6713470319635,480.0
2014.6740867579908,491.0
2014.6768264840182,483.6
2014.6795662100456,484.5
2014.6823059360731,485.8
2014.6849315068494,475.7
2014.6876712328767,474.9
2014.690410958904,479.7
2014.6931506849314,478.5
2014.695890410959,477.7
2014.6986301369864,478.2
2014.7013698630137,477.7
2014.704109589041,477.7
2014.7068493150684,466.8
2014.7095890410958,461.1
2014.7123287671234,424.3
2014.7150684931507,397.7
2014.717808219178,411.5
2014.7205479452055,401.6
2014.7232876712328,404.1
2014.7260273972602,436.9
2014.7287671232878,423.8
2014.731506849315,412.3
2014.7342465753425,404.5
2014.7369863013698,399.0
2014.7397260273972,379.1
2014.7424657534248,376.8
2014.7452054794521,388.2
2014.7479452054795,382.8
2014.7506849315068,375.1
2014.7534246575342,363.5
2014.7561643835616,335.3
2014.7589041095891,322.9
2014.7616438356165,331.5
2014.7643835616439,331.6
2014.7671232876712,350.9
2014.7698630136986,360.9
2014.772602739726,361.7
2014.7753424657535,361.2
2014.7780821917809,373.2
2014.7808219178082,387.3
2014.7835616438356,397.1
2014.786301369863,393.2
2014.7890410958903,379.8
2014.7917808219179,380.5
2014.7945205479452,390.9
2014.7972602739726,387.3
2014.8,380.4
2014.8027397260273,382.4
2014.805479452055,378.9
2014.8082191780823,355.8
2014.8109589041096,355.1
2014.813698630137,346.7
2014.8164383561643,348.7
2014.8191780821917,350.1
2014.8219178082193,351.1
2014.8246575342466,335.1
2014.827397260274,344.9
2014.8301369863013,337.9
2014.8328767123287,325.4
2014.835616438356,322.5
2014.8383561643836,324.2
2014.841095890411,328.0
2014.8438356164384,338.0
2014.8465753424657,347.7
2014.849315068493,341.9
2014.8520547945207,343.5
2014.854794520548,362.0
2014.8575342465754,367.1
2014.8602739726027,365.4
2014.86301369863,432.0
2014.8657534246574,428.7
2014.868493150685,396.5
2014.8712328767124,374.9
2014.8739726027397,385.6
2014.876712328767,384.7
2014.8794520547945,379.2
2014.8821917808218,381.4
2014.8849315068494,357.3
2014.8876712328768,351.8
2014.890410958904,352.0
2014.8931506849315,365.9
2014.8958904109588,378.9
2014.8986301369864,376.4
2014.9013698630138,365.4
2014.9041095890411,368.8
2014.9068493150685,377.6
2014.9095890410958,376.3
2014.9123287671232,374.9
2014.9150684931508,378.6
2014.9178082191781,380.6
2014.9205479452055,377.0
2014.9232876712329,369.8
2014.9260273972602,377.6
2014.9287671232876,376.3
2014.9315068493152,376.5
2014.9342465753425,365.0
2014.9369863013699,352.2
2014.9397260273972,347.9
2014.9424657534246,347.7
2014.945205479452,353.4
2014.9479452054795,348.2
2014.9506849315069,349.4
2014.9534246575342,345.4
2014.9561643835616,330.2
2014.958904109589,320.0
2014.9616438356165,310.3
2014.964383561644,317.8
2014.9671232876713,330.4
2014.9698630136986,322.6
2014.972602739726,330.8
2014.9753424657533,335.3
2014.978082191781,322.4
2014.9808219178083,319.0
2014.9835616438356,330.0
2014.986301369863,315.3
2014.9890410958903,316.5
2014.9917808219177,314.1
2014.9945205479453,311.3
2014.9972602739726,318.2
2015.0,314.9
2015.0027397260274,315.2
2015.0054794520547,287.1
2015.0082191780823,264.7
2015.0109589041097,274.8
2015.013698630137,282.3
2015.0164383561644,291.3
2015.0191780821917,282.7
2015.021917808219,288.0
2015.0246575342467,273.4
2015.027397260274,264.8
2015.0301369863014,269.3
2015.0328767123287,221.3
2015.035616438356,164.9
2015.0383561643835,209.8
2015.041095890411,206.9
2015.0438356164384,199.6
2015.0465753424658,210.6
2015.0493150684931,215.9
2015.0520547945205,210.6
2015.054794520548,228.2
2015.0575342465754,232.7
2015.0602739726028,232.2
2015.0630136986301,248.2
2015.0657534246575,252.1
2015.0684931506848,269.2
2015.0712328767124,263.3
2015.0739726027398,236.2
2015.0767123287671,234.0
2015.0794520547945,231.8
2015.0821917808219,218.5
2015.0849315068492,225.3
2015.0876712328768,238.9
2015.0904109589042,227.4
2015.0931506849315,226.6
2015.0958904109589,216.5
2015.0986301369862,223.0
2015.1013698630136,227.7
2015.1041095890412,223.7
2015.1068493150685,220.3
2015.109589041096,219.7
2015.1123287671232,218.8
2015.1150684931506,221.8
2015.1178082191782,236.2
2015.1205479452055,258.6
2015.123287671233,233.3
2015.1260273972603,235.8
2015.1287671232876,243.2
2015.131506849315,235.2
2015.1342465753426,241.9
2015.13698630137,244.5
2015.1397260273973,244.4
2015.1424657534246,235.7
2015.145205479452,238.8
2015.1479452054793,238.9
2015.150684931507,237.3
2015.1534246575343,236.5
2015.1561643835616,253.5
2015.158904109589,254.1
2015.1616438356164,257.9
2015.164383561644,273.8
2015.1671232876713,280.6
2015.1698630136987,271.9
2015.172602739726,275.2
2015.1753424657534,272.6
2015.1780821917807,274.9
2015.1808219178083,274.5
2015.1835616438357,290.0
2015.186301369863,291.4
2015.1890410958904,295.6
2015.1917808219177,293.9
2015.194520547945,287.2
2015.1972602739727,281.6
2015.2,284.9
2015.2027397260274,290.4
2015.2054794520548,285.4
2015.2082191780821,255.9
2015.2109589041097,260.9
2015.213698630137,261.8
2015.2164383561644,259.7
2015.2191780821918,268.6
2015.2219178082191,265.5
2015.2246575342465,246.7
2015.227397260274,246.4
2015.2301369863014,248.0
2015.2328767123288,247.2
2015.2356164383561,252.0
2015.2383561643835,242.1
2015.2410958904109,246.8
2015.2438356164384,244.1
2015.2465753424658,246.2
2015.2493150684932,252.6
2015.2520547945205,254.5
2015.2547945205479,252.9
2015.2575342465752,259.6
2015.2602739726028,255.0
2015.2630136986302,253.0
2015.2657534246575,244.6
2015.268493150685,243.3
2015.2712328767122,234.7
2015.2739726027398,236.5
2015.2767123287672,235.9
2015.2794520547945,223.6
2015.282191780822,218.0
2015.2849315068493,223.0
2015.2876712328766,228.0
2015.2904109589042,222.6
2015.2931506849316,223.4
2015.295890410959,223.0
2015.2986301369863,224.2
2015.3013698630136,233.7
2015.304109589041,233.8
2015.3068493150686,235.4
2015.309589041096,231.1
2015.3123287671233,226.1
2015.3150684931506,218.7
2015.317808219178,229.0
2015.3205479452056,225.8
2015.323287671233,225.4
2015.3260273972603,235.8
2015.3287671232877,233.2
2015.331506849315,235.3
2015.3342465753424,240.0
2015.33698630137,239.0
2015.3397260273973,235.8
2015.3424657534247,230.0
2015.345205479452,237.7
2015.3479452054794,243.7
2015.3506849315067,241.4
2015.3534246575343,240.0
2015.3561643835617,241.8
2015.358904109589,241.6
2015.3616438356164,236.4
2015.3643835616438,236.9
2015.3671232876711,237.2
2015.3698630136987,236.2
2015.372602739726,236.3
2015.3753424657534,232.6
2015.3780821917808,232.0
2015.3808219178081,234.0
2015.3835616438357,235.4
2015.386301369863,240.4
2015.3890410958904,238.9
2015.3917808219178,241.0
2015.3945205479451,237.4
2015.3972602739725,237.8
2015.4,237.3
2015.4027397260274,237.3
2015.4054794520548,237.0
2015.4082191780822,233.2
2015.4109589041095,229.8
2015.4136986301369,223.1
2015.4164383561645,225.7
2015.4191780821918,225.6
2015.4219178082192,224.2
2015.4246575342465,225.3
2015.427397260274,224.7
2015.4301369863015,223.5
2015.4328767123288,228.6
2015.4356164383562,229.6
2015.4383561643835,228.8
2015.441095890411,229.9
2015.4438356164383,230.5
2015.4465753424658,232.5
2015.4493150684932,233.8
2015.4520547945206,237.0
2015.454794520548,249.8
2015.4575342465753,247.4
2015.4602739726026,248.4
2015.4630136986302,244.1
2015.4657534246576,245.0
2015.468493150685,244.1
2015.4712328767123,247.5
2015.4739726027397,243.8
2015.4767123287672,240.6
2015.4794520547946,242.6
2015.482191780822,242.9
2015.4849315068493,250.7
2015.4876712328767,248.9
2015.490410958904,257.0
2015.4931506849316,264.1
2015.495890410959,257.6
2015.4986301369863,254.9
2015.5013698630137,255.4
2015.504109589041,260.5
2015.5068493150684,270.1
2015.509589041096,269.1
2015.5123287671233,266.2
2015.5150684931507,268.6
2015.517808219178,269.1
2015.5205479452054,283.6
2015.5232876712328,292.0
2015.5260273972603,310.4
2015.5287671232877,290.4
2015.531506849315,287.0
2015.5342465753424,283.4
2015.5369863013698,276.6
2015.5397260273974,279.6
2015.5424657534247,274.0
2015.545205479452,273.2
2015.5479452054794,277.7
2015.5506849315068,275.1
2015.5534246575342,276.5
2015.5561643835617,275.5
2015.558904109589,288.4
2015.5616438356165,288.7
2015.5643835616438,291.8
2015.5671232876712,293.0
2015.5698630136985,293.7
2015.572602739726,288.4
2015.5753424657535,287.0
2015.5780821917808,283.7
2015.5808219178082,280.5
2015.5835616438355,281.4
2015.5863013698631,281.6
2015.5890410958905,284.3
2015.5917808219178,281.7
2015.5945205479452,278.0
2015.5972602739726,277.9
2015.6,258.6
2015.6027397260275,263.9
2015.6054794520549,263.3
2015.6082191780822,269.0
2015.6109589041096,267.7
2015.613698630137,263.4
2015.6164383561643,265.0
2015.6191780821919,260.5
2015.6219178082192,257.1
2015.6246575342466,257.1
2015.627397260274,246.7
2015.6301369863013,226.0
2015.6328767123289,234.7
2015.6356164383562,232.4
2015.6383561643836,229.5
2015.641095890411,226.8
2015.6438356164383,211.4
2015.6465753424657,220.5
2015.6493150684933,225.0
2015.6520547945206,222.7
2015.654794520548,231.6
2015.6575342465753,228.5
2015.6602739726027,228.4
2015.66301369863,229.5
2015.6657534246576,227.2
2015.668493150685,228.6
2015.6712328767123,226.2
2015.6739726027397,230.3
2015.676712328767,233.7
2015.6794520547944,239.9
2015.682191780822,239.6
2015.6849315068494,243.2
2015.6876712328767,237.4
2015.690410958904,238.1
2015.6931506849314,239.9
2015.695890410959,235.6
2015.6986301369864,230.2
2015.7013698630137,229.9
2015.704109589041,229.5
2015.7068493150684,228.6
2015.7095890410958,232.7
2015.7123287671234,232.2
2015.7150684931507,231.1
2015.717808219178,231.1
2015.7205479452055,226.3
2015.7232876712328,230.0
2015.7260273972602,229.9
2015.7287671232878,233.8
2015.731506849315,235.0
2015.7342465753425,234.3
2015.7369863013698,232.5
2015.7397260273972,238.9
2015.7424657534248,236.7
2015.7452054794521,235.9
2015.7479452054795,237.1
2015.7506849315068,236.7
2015.7534246575342,238.6
2015.7561643835616,238.3
2015.7589041095891,240.1
2015.7616438356165,246.1
2015.7643835616439,243.0
2015.7671232876712,242.6
2015.7698630136986,244.0
2015.772602739726,245.4
2015.7753424657535,247.6
2015.7780821917809,245.4
2015.7808219178082,248.8
2015.7835616438356,252.3
2015.786301369863,254.4
2015.7890410958903,262.9
2015.7917808219179,269.6
2015.7945205479452,261.7
2015.7972602739726,263.8
2015.8,269.8
2015.8027397260273,267.1
2015.805479452055,274.4
2015.8082191780823,276.9
2015.8109589041096,282.6
2015.813698630137,287.9
2015.8164383561643,285.1
2015.8191780821917,294.7
2015.8219178082193,303.5
2015.8246575342466,313.6
2015.827397260274,327.1
2015.8301369863013,311.2
2015.8328767123287,323.0
2015.835616438356,359.3
2015.8383561643836,396.5
2015.841095890411,400.9
2015.8438356164384,382.7
2015.8465753424657,369.8
2015.849315068493,385.1
2015.8520547945207,371.6
2015.854794520548,380.2
2015.8575342465754,336.7
2015.8602739726027,304.7
2015.86301369863,333.9
2015.8657534246574,333.8
2015.868493150685,331.8
2015.8712328767124,317.5
2015.8739726027397,330.2
2015.876712328767,333.9
2015.8794520547945,335.9
2015.8821917808218,325.0
2015.8849315068494,321.1
2015.8876712328768,324.7
2015.890410958904,322.8
2015.8931506849315,322.1
2015.8958904109588,318.4
2015.8986301369864,327.5
2015.9013698630138,353.7
2015.9041095890411,359.5
2015.9068493150685,355.8
2015.9095890410958,370.8
2015.9123287671232,378.0
2015.9150684931508,361.8
2015.9178082191781,360.0
2015.9205479452055,360.3
2015.9232876712329,361.7
2015.9260273972602,386.7
2015.9287671232876,393.4
2015.9315068493152,394.3
2015.9342465753425,410.7
2015.9369863013699,416.0
2015.9397260273972,415.5
2015.9424657534246,449.8
2015.945205479452,432.3
2015.9479452054795,434.7
2015.9506849315069,442.0
2015.9534246575342,462.6
2015.9561643835616,454.0
2015.958904109589,455.5
2015.9616438356165,463.2
2015.964383561644,461.2
2015.9671232876713,441.8
2015.9698630136986,437.6
2015.972602739726,437.0
2015.9753424657533,442.4
2015.978082191781,453.0
2015.9808219178083,454.0
2015.9835616438356,415.4
2015.986301369863,422.4
2015.9890410958903,421.8
2015.9917808219177,431.9
2015.9945205479453,427.1
2015.9972602739726,430.0
2016.0,434.0
2016.0027322404371,433.7
2016.0054644808743,430.7
2016.0081967213114,433.3
2016.0109289617487,431.2
2016.0136612021859,430.8
2016.016393442623,457.0
2016.01912568306,452.9
2016.0218579234972,448.3
2016.0245901639344,446.2
2016.0273224043715,447.7
2016.0300546448088,445.0
2016.032786885246,432.2
2016.035519125683,429.1
2016.0382513661202,372.3
2016.0409836065573,385.0
2016.0437158469945,382.5
2016.0464480874316,384.4
2016.049180327869,379.5
2016.051912568306,414.6
2016.0546448087432,410.2
2016.0573770491803,382.6
2016.0601092896175,388.6
2016.0628415300546,402.1
2016.0655737704917,392.8
2016.068306010929,389.8
2016.0710382513662,395.0
2016.0737704918033,379.7
2016.0765027322404,380.3
2016.0792349726776,377.8
2016.0819672131147,369.8
2016.0846994535518,372.2
2016.0874316939892,373.9
2016.0901639344263,368.0
2016.0928961748634,390.6
2016.0956284153006,386.5
2016.0983606557377,376.7
2016.1010928961748,377.9
2016.103825136612,372.6
2016.1065573770493,375.3
2016.1092896174864,381.9
2016.1120218579235,379.5
2016.1147540983607,384.0
2016.1174863387978,390.1
2016.120218579235,405.5
2016.122950819672,401.1
2016.1256830601094,406.4
2016.1284153005465,417.1
2016.1311475409836,421.4
2016.1338797814208,420.0
2016.136612021858,440.1
2016.139344262295,437.9
2016.1420765027322,437.8
2016.1448087431695,419.9
2016.1475409836066,422.7
2016.1502732240438,423.5
2016.1530054644809,427.3
2016.155737704918,431.3
2016.1584699453551,432.5
2016.1612021857923,436.2
2016.1639344262296,434.0
2016.1666666666667,425.4
2016.1693989071039,419.6
2016.172131147541,409.5
2016.1748633879781,399.0
2016.1775956284152,406.0
2016.1803278688524,414.9
2016.1830601092897,411.9
2016.1857923497269,412.8
2016.188524590164,415.8
2016.191256830601,419.1
2016.1939890710382,410.4
2016.1967213114754,412.4
2016.1994535519125,414.3
2016.2021857923498,415.1
2016.204918032787,415.9
2016.207650273224,418.2
2016.2103825136612,408.2
2016.2131147540983,408.7
2016.2158469945355,411.5
2016.2185792349726,411.1
2016.22131147541,416.2
2016.224043715847,417.0
2016.2267759562842,414.7
2016.2295081967213,415.7
2016.2322404371585,416.5
2016.2349726775956,424.6
2016.2377049180327,422.2
2016.24043715847,415.0
2016.2431693989072,412.4
2016.2459016393443,415.7
2016.2486338797814,415.6
2016.2513661202186,418.5
2016.2540983606557,419.1
2016.2568306010928,419.3
2016.25956284153,422.1
2016.2622950819673,421.3
2016.2650273224044,420.1
2016.2677595628415,417.7
2016.2704918032787,418.0
2016.2732240437158,420.3
2016.275956284153,421.4
2016.27868852459,424.7
2016.2814207650274,423.5
2016.2841530054645,424.0
2016.2868852459017,428.7
2016.2896174863388,430.0
2016.292349726776,426.3
2016.295081967213,427.7
2016.2978142076502,434.9
2016.3005464480875,441.2
2016.3032786885246,449.3
2016.3060109289618,445.3
2016.308743169399,450.1
2016.311475409836,457.6
2016.3142076502731,461.7
2016.3169398907103,466.0
2016.3196721311476,447.0
2016.3224043715848,448.5
2016.3251366120219,455.0
2016.327868852459,448.5
2016.3306010928961,452.2
2016.3333333333333,444.2
2016.3360655737704,450.3
2016.3387978142077,445.8
2016.3415300546449,448.1
2016.344262295082,459.6
2016.3469945355191,458.5
2016.3497267759562,457.9
2016.3524590163934,460.4
2016.3551912568305,449.4
2016.3579234972678,452.5
2016.360655737705,454.4
2016.363387978142,455.4
2016.3661202185792,456.4
2016.3689663023679,458.1
2016.371698542805,454.9
2016.3744307832424,453.3
2016.3771630236795,454.2
2016.3798952641166,442.7
2016.3826275045537,442.1
2016.3853597449909,443.6
2016.388091985428,439.6
2016.3908242258651,443.7
2016.3935564663025,446.1
2016.3962887067396,449.8
2016.3990209471767,453.3
2016.4017531876138,474.0
2016.404485428051,524.2
2016.407217668488,516.0
2016.4099499089252,532.3
2016.4126821493626,528.9
2016.4154143897997,537.4
2016.4181466302368,537.1
2016.420878870674,567.0
2016.423611111111,572.0
2016.4263433515482,574.9
2016.4290755919853,583.6
2016.4318078324227,575.6
2016.4345400728598,580.5
2016.437272313297,574.7
2016.440004553734,577.9
2016.4427367941712,591.6
2016.4454690346083,666.5
2016.4482012750454,700.1
2016.4509335154828,685.1
2016.45366575592,690.8
2016.456397996357,761.2
2016.4591302367942,743.9
2016.4618624772313,753.8
2016.4645947176684,761.0
2016.4673269581056,734.0
2016.470059198543,667.4
2016.47279143898,590.6
2016.4755236794172,620.8
2016.4782559198543,656.9
2016.4809881602914,663.5
2016.4837204007285,625.4
2016.4864526411657,644.7
2016.489184881603,644.9
2016.4919171220401,636.5
2016.4946493624773,670.0
2016.4973816029144,674.6
2016.5001138433515,698.1
2016.5028460837887,661.6
2016.5055783242258,675.2
2016.5083105646631,663.7
2016.5110428051003,672.7
2016.5137750455374,635.3
2016.5165072859745,662.8
2016.5192395264116,651.8
2016.5219717668488,647.1
2016.524704007286,646.7
2016.5274362477232,670.6
2016.5301684881604,661.2
2016.5329007285975,657.3
2016.5356329690346,664.2
2016.5383652094717,660.7
2016.5410974499089,676.3
2016.543829690346,670.4
2016.5465619307834,671.1
2016.5492941712205,664.4
