numero,fecha,precio
124,2013.890410958904,802.0
125,2013.8931506849315,832.5
126,2013.8958904109588,795.0
127,2013.8986301369864,830.0
128,2013.9013698630138,970.0
129,2013.9041095890411,1079.9
130,2013.9068493150685,1101.4
131,2013.9095890410958,1206.9
132,2013.9123287671232,1205.7
133,2013.9150684931508,1004.4
134,2013.9178082191781,1096.6
135,2013.9205479452055,1154.9
136,2013.9232876712329,1237.6
137,2013.9260273972602,1106.3
138,2013.9287671232876,845.0
139,2013.9315068493152,697.0
140,2013.9342465753425,804.0
141,2013.9369863013699,919.0
142,2013.9397260273972,1033.7
143,2013.9424657534246,919.9
144,2013.945205479452,900.0
145,2013.9479452054795,936.8
146,2013.9506849315069,908.9
147,2013.9534246575342,919.9
148,2013.9561643835616,759.9
149,2013.958904109589,715.0
150,2013.9616438356165,541.0
151,2013.964383561644,732.0
152,2013.9671232876713,650.0
153,2013.9698630136986,640.5
154,2013.972602739726,639.5
155,2013.9753424657533,713.2
156,2013.978082191781,702.8
157,2013.9808219178083,707.3
158,2013.9835616438356,802.0
159,2013.986301369863,803.0
160,2013.9890410958903,762.0
161,2013.9917808219177,785.0
162,2013.9945205479453,804.8
163,2013.9972602739726,805.9
164,2014.0,815.9
165,2014.0027397260274,856.9
166,2014.0054794520547,884.3
167,2014.0082191780823,924.7
168,2014.0109589041097,1014.7
169,2014.013698630137,1012.7
170,2014.0164383561644,879.9
171,2014.0191780821917,938.8
172,2014.021917808219,937.0
173,2014.0246575342467,957.8
174,2014.027397260274,1005.3
175,2014.0301369863014,939.8
176,2014.0328767123287,922.9
177,2014.035616438356,919.3
178,2014.0383561643835,941.2
179,2014.041095890411,913.5
180,2014.0438356164384,894.2
181,2014.0465753424658,905.7
182,2014.0493150684931,954.8
183,2014.0520547945205,956.0
184,2014.054794520548,962.2
185,2014.0575342465754,951.0
186,2014.0602739726028,944.2
187,2014.0630136986301,916.5
188,2014.0657534246575,961.0
189,2014.0684931506848,1007.0
190,2014.0712328767124,943.5
191,2014.0739726027398,932.7
192,2014.0767123287671,925.7
193,2014.0794520547945,941.4
194,2014.0821917808219,938.8
195,2014.0849315068492,940.4
196,2014.0876712328768,953.3
197,2014.0904109589042,931.7
198,2014.0931506849315,926.6
199,2014.0958904109589,904.5
200,2014.0986301369862,828.9
201,2014.1013698630136,695.7
202,2014.1041095890412,648.8
203,2014.1068493150685,659.6
204,2014.109589041096,582.6
205,2014.1123287671232,579.0
206,2014.1150684931506,531.1
207,2014.1178082191782,451.4
208,2014.1205479452055,427.7
209,2014.123287671233,371.1
210,2014.1260273972603,299.8
211,2014.1287671232876,272.3
212,2014.131506849315,294.0
213,2014.1342465753426,261.5
214,2014.13698630137,111.9
215,2014.1397260273973,111.6
216,2014.1424657534246,255.6
217,2014.145205479452,310.2
218,2014.1479452054793,174.0
219,2014.150684931507,135.8
220,2014.1534246575343,593.1
221,2014.1561643835616,596.5
222,2014.158904109589,573.9
223,2014.1616438356164,557.4
224,2014.164383561644,544.6
225,2014.1671232876713,662.2
226,2014.1698630136987,661.8
227,2014.172602739726,658.3
228,2014.1753424657534,648.3
229,2014.1780821917807,616.7
230,2014.1808219178083,609.2
231,2014.1835616438357,627.0
232,2014.186301369863,613.0
233,2014.1890410958904,608.7
234,2014.1917808219177,619.4
235,2014.194520547945,625.0
236,2014.1972602739727,614.0
237,2014.2,624.0
238,2014.2027397260274,619.1
239,2014.2054794520548,606.4
240,2014.2082191780821,598.9
241,2014.2109589041097,595.0
242,2014.213698630137,566.0
243,2014.2164383561644,549.6
244,2014.2191780821918,564.3
245,2014.2219178082191,551.2
